Transaction_ID,Date,Year,Quarter,City,City_Tier,State,Category,Platform,Payment_Method,Revenue_USD,Revenue_INR,GST_Rate_Pct,Customer_Rating,Is_Returned,Device_Type,Internet_Type
IND-2000162,04-11-2015,2015,Q4,Delhi,Tier-1,Delhi,Jewellery & Watches,Nykaa,UPI,154.06,12864,5,3,TRUE,Mobile,5G
IND-2000163,24-08-2021,2021,Q3,Ahmedabad,Tier-2,Gujarat,Jewellery & Watches,JioMart,Debit Card,466.69,38969,18,4.6,FALSE,Mobile,4G
IND-2000164,11-12-2020,2020,Q4,Ahmedabad,Tier-2,Gujarat,Books & Media,Amazon India,Credit Card,31.35,2618,18,3.4,TRUE,Mobile,WiFi
IND-2000165,26-02-2024,2024,Q1,Ahmedabad,Tier-2,Gujarat,Jewellery & Watches,Amazon India,Debit Card,638.57,53321,18,3.4,FALSE,Desktop,4G
IND-2000166,13-05-2023,2023,Q2,Mumbai,Tier-1,Maharashtra,Books & Media,JioMart,UPI,39.06,3262,12,5,FALSE,Mobile,WiFi
IND-2000167,15-12-2024,2024,Q4,Pune,Tier-1,Maharashtra,Jewellery & Watches,JioMart,Debit Card,365.7,30536,12,3.6,FALSE,Mobile,4G
IND-2000168,05-08-2016,2016,Q3,Ahmedabad,Tier-2,Gujarat,Electronics,Flipkart,Debit Card,225.24,18808,18,3.7,FALSE,Mobile,5G
IND-2000169,24-06-2021,2021,Q2,Chandigarh,Tier-2,Punjab,Books & Media,Nykaa,Debit Card,25.98,2169,18,4.2,FALSE,Mobile,Broadband
IND-2000170,27-05-2016,2016,Q2,Jaipur,Tier-2,Rajasthan,Health & Beauty,Flipkart,Cash on Delivery,24.62,2056,28,2.7,FALSE,Mobile,4G
IND-2000171,21-10-2019,2019,Q4,Kolkata,Tier-1,West Bengal,Health & Beauty,Tata Cliq,Cash on Delivery,40.33,3368,12,3,FALSE,Mobile,4G
IND-2000172,21-05-2017,2017,Q2,Chandigarh,Tier-2,Punjab,Jewellery & Watches,Amazon India,Cash on Delivery,211.05,17623,18,3,FALSE,Mobile,3G
IND-2000173,21-06-2022,2022,Q2,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Amazon India,Debit Card,54.4,4542,28,4.1,FALSE,Mobile,4G
IND-2000174,28-09-2015,2015,Q3,Chennai,Tier-1,Tamil Nadu,Sports & Outdoors,JioMart,Credit Card,70.59,5894,18,3,FALSE,Mobile,5G
IND-2000175,16-07-2022,2022,Q3,Chennai,Tier-1,Tamil Nadu,Health & Beauty,Meesho,UPI,131.6,10989,18,4.4,FALSE,Tablet,4G
IND-2000176,26-01-2018,2018,Q1,Chandigarh,Tier-2,Punjab,Automotive,Ajio,UPI,194.11,16208,18,4.6,TRUE,Mobile,WiFi
IND-2000177,12-02-2015,2015,Q1,Hyderabad,Tier-1,Telangana,Automotive,Tata Cliq,Debit Card,247.22,20643,18,4.2,FALSE,Tablet,5G
IND-2000178,19-04-2016,2016,Q2,Ahmedabad,Tier-2,Gujarat,Electronics,Myntra,UPI,411.41,34353,28,3.6,TRUE,Mobile,5G
IND-2000179,05-07-2017,2017,Q3,Ahmedabad,Tier-2,Gujarat,Books & Media,Tata Cliq,Credit Card,32.52,2715,12,2.6,TRUE,Mobile,Broadband
IND-2000180,06-11-2018,2018,Q4,Hyderabad,Tier-1,Telangana,Books & Media,Snapdeal,UPI,20.64,1723,5,3.6,FALSE,Mobile,WiFi
IND-2000181,06-10-2022,2022,Q4,Bengaluru,Tier-1,Karnataka,Home & Furniture,Amazon India,Debit Card,246.54,20586,12,4.7,FALSE,Desktop,5G
IND-2000182,15-12-2019,2019,Q4,Bengaluru,Tier-1,Karnataka,Fashion & Apparel,JioMart,Credit Card,49.78,4157,12,3,FALSE,Mobile,4G
IND-2000183,12-06-2018,2018,Q2,Jaipur,Tier-2,Rajasthan,Electronics,Amazon India,UPI,237.82,19858,18,4.9,FALSE,Mobile,WiFi
IND-2000184,28-01-2023,2023,Q1,Surat,Tier-2,Gujarat,Grocery & Food,Amazon India,UPI,78.44,6550,28,4.6,FALSE,Mobile,3G
IND-2000185,14-11-2022,2022,Q4,Pune,Tier-1,Maharashtra,Toys & Games,Myntra,UPI,57.01,4760,28,4.3,FALSE,Mobile,Broadband
IND-2000186,31-08-2019,2019,Q3,Ahmedabad,Tier-2,Gujarat,Grocery & Food,Tata Cliq,UPI,43.29,3615,28,2.8,FALSE,Mobile,4G
IND-2000187,10-09-2021,2021,Q3,Jaipur,Tier-2,Rajasthan,Grocery & Food,Tata Cliq,Net Banking,51.19,4274,5,4.9,FALSE,Desktop,4G
IND-2000188,26-10-2022,2022,Q4,Kolkata,Tier-1,West Bengal,Books & Media,Myntra,BNPL,20.9,1745,18,3.2,TRUE,Mobile,WiFi
IND-2000189,13-09-2015,2015,Q3,Lucknow,Tier-2,Uttar Pradesh,Toys & Games,BigBasket,UPI,24.75,2067,18,4.1,FALSE,Mobile,WiFi
IND-2000190,08-04-2016,2016,Q2,Chennai,Tier-1,Tamil Nadu,Electronics,Ajio,UPI,222.68,18594,18,2.9,TRUE,Mobile,5G
IND-2000191,20-03-2023,2023,Q1,Kolkata,Tier-1,West Bengal,Fashion & Apparel,Amazon India,UPI,86.11,7190,12,2.9,FALSE,Mobile,4G
IND-2000192,02-03-2017,2017,Q1,Mumbai,Tier-1,Maharashtra,Books & Media,Nykaa,Cash on Delivery,15.81,1320,5,3.3,TRUE,Mobile,4G
IND-2000193,20-02-2018,2018,Q1,Delhi,Tier-1,Delhi,Electronics,Myntra,Wallet,313.19,26151,18,4.5,FALSE,Mobile,WiFi
IND-2000194,27-02-2021,2021,Q1,Surat,Tier-2,Gujarat,Automotive,Myntra,Wallet,427.02,35656,18,3.5,FALSE,Mobile,WiFi
IND-2000195,16-01-2016,2016,Q1,Kolkata,Tier-1,West Bengal,Home & Furniture,Meesho,Credit Card,62.83,5246,18,4,FALSE,Mobile,3G
IND-2000196,08-11-2019,2019,Q4,Mumbai,Tier-1,Maharashtra,Automotive,BigBasket,Debit Card,427.19,35670,18,3.2,FALSE,Mobile,WiFi
IND-2000197,22-01-2016,2016,Q1,Jaipur,Tier-2,Rajasthan,Toys & Games,Tata Cliq,Credit Card,32.11,2681,18,3.3,FALSE,Desktop,WiFi
IND-2000198,14-05-2018,2018,Q2,Bengaluru,Tier-1,Karnataka,Electronics,BigBasket,Debit Card,189.47,15821,18,4.8,FALSE,Desktop,WiFi
IND-2000199,04-01-2023,2023,Q1,Bengaluru,Tier-1,Karnataka,Automotive,Ajio,Debit Card,313.45,26173,18,4.6,TRUE,Desktop,5G
IND-2000200,03-09-2024,2024,Q3,Pune,Tier-1,Maharashtra,Health & Beauty,Snapdeal,Credit Card,65.95,5507,18,4.9,FALSE,Mobile,4G
IND-2000201,27-01-2018,2018,Q1,Kolkata,Tier-1,West Bengal,Fashion & Apparel,JioMart,UPI,148.36,12388,28,4.3,FALSE,Mobile,Broadband
IND-2000202,19-10-2018,2018,Q4,Kolkata,Tier-1,West Bengal,Jewellery & Watches,Myntra,UPI,262.68,21934,28,3.7,TRUE,Mobile,4G
IND-2000203,19-12-2024,2024,Q4,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,Ajio,UPI,361.17,30158,12,3.3,FALSE,Mobile,5G
IND-2000204,11-05-2018,2018,Q2,Chandigarh,Tier-2,Punjab,Grocery & Food,Ajio,BNPL,50.51,4218,28,3,TRUE,Mobile,4G
IND-2000205,03-06-2017,2017,Q2,Mumbai,Tier-1,Maharashtra,Fashion & Apparel,Tata Cliq,UPI,40.17,3354,18,4.3,FALSE,Mobile,WiFi
IND-2000206,26-02-2018,2018,Q1,Bengaluru,Tier-1,Karnataka,Toys & Games,Myntra,Credit Card,56.84,4746,18,4.2,FALSE,Mobile,4G
IND-2000207,22-09-2023,2023,Q3,Kolkata,Tier-1,West Bengal,Sports & Outdoors,Ajio,UPI,156.84,13096,18,4.9,FALSE,Mobile,Broadband
IND-2000208,10-02-2023,2023,Q1,Kolkata,Tier-1,West Bengal,Toys & Games,JioMart,Cash on Delivery,49.91,4167,12,4,FALSE,Desktop,4G
IND-2000209,26-02-2021,2021,Q1,Chandigarh,Tier-2,Punjab,Sports & Outdoors,Ajio,Credit Card,78.62,6565,28,4.8,FALSE,Tablet,4G
IND-2000210,09-12-2015,2015,Q4,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Ajio,UPI,72.53,6056,28,3.6,FALSE,Mobile,5G
IND-2000211,01-07-2020,2020,Q3,Chennai,Tier-1,Tamil Nadu,Toys & Games,Meesho,Debit Card,37.41,3124,18,3.9,FALSE,Mobile,Broadband
IND-2000212,11-02-2021,2021,Q1,Chennai,Tier-1,Tamil Nadu,Automotive,Myntra,Cash on Delivery,575.64,48066,28,3.9,TRUE,Desktop,5G
IND-2000213,01-02-2021,2021,Q1,Pune,Tier-1,Maharashtra,Home & Furniture,Meesho,UPI,209.64,17505,18,2.6,FALSE,Mobile,4G
IND-2000214,14-09-2019,2019,Q3,Lucknow,Tier-2,Uttar Pradesh,Fashion & Apparel,BigBasket,Credit Card,41.67,3479,28,2.6,FALSE,Mobile,WiFi
IND-2000215,24-02-2021,2021,Q1,Bengaluru,Tier-1,Karnataka,Sports & Outdoors,Meesho,Cash on Delivery,87.89,7339,18,2.8,FALSE,Mobile,WiFi
IND-2000216,02-03-2023,2023,Q1,Hyderabad,Tier-1,Telangana,Grocery & Food,JioMart,Credit Card,32.29,2696,12,2.6,FALSE,Mobile,4G
IND-2000217,14-07-2018,2018,Q3,Mumbai,Tier-1,Maharashtra,Fashion & Apparel,Flipkart,Cash on Delivery,119.39,9969,28,3.1,FALSE,Mobile,5G
IND-2000218,02-12-2017,2017,Q4,Chandigarh,Tier-2,Punjab,Grocery & Food,BigBasket,UPI,44.81,3742,5,4.7,TRUE,Desktop,4G
IND-2000219,17-01-2016,2016,Q1,Delhi,Tier-1,Delhi,Books & Media,Nykaa,UPI,29.32,2448,18,3.2,FALSE,Desktop,5G
IND-2000220,07-08-2018,2018,Q3,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,Tata Cliq,Net Banking,181.14,15125,18,4.4,FALSE,Mobile,WiFi
IND-2000221,18-03-2020,2020,Q1,Chennai,Tier-1,Tamil Nadu,Toys & Games,Snapdeal,Debit Card,77.86,6501,18,4.2,FALSE,Tablet,5G
IND-2000222,21-10-2018,2018,Q4,Kolkata,Tier-1,West Bengal,Jewellery & Watches,Flipkart,Cash on Delivery,380.66,31785,18,2.6,FALSE,Tablet,4G
IND-2000223,16-03-2022,2022,Q1,Lucknow,Tier-2,Uttar Pradesh,Home & Furniture,Snapdeal,Net Banking,236.75,19769,18,4.6,FALSE,Desktop,5G
IND-2000224,12-10-2022,2022,Q4,Jaipur,Tier-2,Rajasthan,Health & Beauty,Tata Cliq,UPI,108.58,9066,28,2.8,FALSE,Mobile,4G
IND-2000225,11-11-2023,2023,Q4,Bengaluru,Tier-1,Karnataka,Electronics,BigBasket,Cash on Delivery,292.44,24419,18,3.1,FALSE,Mobile,Broadband
IND-2000226,02-09-2023,2023,Q3,Pune,Tier-1,Maharashtra,Automotive,Myntra,Debit Card,779.08,65053,28,4.6,FALSE,Desktop,WiFi
IND-2000227,01-04-2016,2016,Q2,Kolkata,Tier-1,West Bengal,Health & Beauty,Meesho,Debit Card,29.04,2425,5,4.6,FALSE,Mobile,3G
IND-2000228,07-11-2020,2020,Q4,Chandigarh,Tier-2,Punjab,Fashion & Apparel,JioMart,UPI,59.15,4939,5,5,FALSE,Desktop,WiFi
IND-2000229,10-11-2022,2022,Q4,Mumbai,Tier-1,Maharashtra,Grocery & Food,Amazon India,Credit Card,29.63,2474,28,3.2,FALSE,Mobile,5G
IND-2000230,22-10-2016,2016,Q4,Kolkata,Tier-1,West Bengal,Home & Furniture,Ajio,Cash on Delivery,168.45,14066,5,3.7,FALSE,Desktop,4G
IND-2000231,07-11-2022,2022,Q4,Chandigarh,Tier-2,Punjab,Grocery & Food,Tata Cliq,Net Banking,56.71,4735,18,2.7,FALSE,Desktop,Broadband
IND-2000232,19-02-2024,2024,Q1,Chandigarh,Tier-2,Punjab,Automotive,Nykaa,Debit Card,217.1,18128,12,2.9,FALSE,Mobile,4G
IND-2000233,14-06-2015,2015,Q2,Hyderabad,Tier-1,Telangana,Toys & Games,BigBasket,UPI,31.17,2603,12,2.7,FALSE,Desktop,WiFi
IND-2000234,16-03-2021,2021,Q1,Surat,Tier-2,Gujarat,Home & Furniture,Flipkart,Debit Card,160,13360,18,4.3,TRUE,Mobile,3G
IND-2000235,21-03-2023,2023,Q1,Bengaluru,Tier-1,Karnataka,Toys & Games,Tata Cliq,UPI,105.99,8850,18,4.5,FALSE,Desktop,5G
IND-2000236,25-12-2017,2017,Q4,Delhi,Tier-1,Delhi,Grocery & Food,Meesho,UPI,31.82,2657,5,4.5,FALSE,Mobile,WiFi
IND-2000237,08-11-2024,2024,Q4,Ahmedabad,Tier-2,Gujarat,Health & Beauty,Meesho,UPI,112,9352,28,4.4,FALSE,Mobile,5G
IND-2000238,03-06-2023,2023,Q2,Chandigarh,Tier-2,Punjab,Health & Beauty,Nykaa,Cash on Delivery,82.21,6865,18,2.8,FALSE,Mobile,WiFi
IND-2000239,12-01-2022,2022,Q1,Jaipur,Tier-2,Rajasthan,Grocery & Food,JioMart,UPI,61.97,5174,18,3.5,FALSE,Mobile,5G
IND-2000240,06-10-2016,2016,Q4,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Nykaa,UPI,110.78,9250,18,4.6,FALSE,Mobile,4G
IND-2000241,14-12-2024,2024,Q4,Ahmedabad,Tier-2,Gujarat,Electronics,Nykaa,Debit Card,193.85,16186,12,2.9,FALSE,Mobile,5G
IND-2000242,22-02-2019,2019,Q1,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,Meesho,Wallet,312.58,26100,5,4.9,FALSE,Desktop,WiFi
IND-2000243,03-10-2022,2022,Q4,Surat,Tier-2,Gujarat,Fashion & Apparel,Amazon India,Cash on Delivery,61.87,5166,28,3.6,FALSE,Desktop,4G
IND-2000244,09-05-2017,2017,Q2,Lucknow,Tier-2,Uttar Pradesh,Health & Beauty,Amazon India,Cash on Delivery,59.02,4928,28,4.1,FALSE,Mobile,WiFi
IND-2000245,30-08-2022,2022,Q3,Ahmedabad,Tier-2,Gujarat,Grocery & Food,Nykaa,Net Banking,47.9,4000,18,4.4,TRUE,Mobile,4G
IND-2000246,29-11-2015,2015,Q4,Chennai,Tier-1,Tamil Nadu,Books & Media,Amazon India,Net Banking,43.25,3611,18,4,TRUE,Tablet,WiFi
IND-2000247,24-10-2015,2015,Q4,Ahmedabad,Tier-2,Gujarat,Sports & Outdoors,JioMart,Debit Card,101.14,8445,12,4,FALSE,Mobile,WiFi
IND-2000248,11-04-2018,2018,Q2,Chennai,Tier-1,Tamil Nadu,Home & Furniture,Amazon India,Credit Card,188.98,15780,12,4.2,TRUE,Mobile,4G
IND-2000249,05-11-2022,2022,Q4,Lucknow,Tier-2,Uttar Pradesh,Home & Furniture,Tata Cliq,Cash on Delivery,253.23,21145,18,3.5,FALSE,Tablet,5G
IND-2000250,19-07-2019,2019,Q3,Lucknow,Tier-2,Uttar Pradesh,Fashion & Apparel,Flipkart,UPI,103.67,8656,18,2.9,TRUE,Mobile,4G
IND-2000251,25-01-2023,2023,Q1,Bengaluru,Tier-1,Karnataka,Automotive,Flipkart,UPI,218.12,18213,18,3.7,FALSE,Mobile,5G
IND-2000252,20-09-2016,2016,Q3,Chandigarh,Tier-2,Punjab,Electronics,Snapdeal,Debit Card,221.01,18454,28,3.5,FALSE,Mobile,WiFi
IND-2000253,08-06-2022,2022,Q2,Kolkata,Tier-1,West Bengal,Home & Furniture,Nykaa,UPI,323.47,27010,18,3,FALSE,Mobile,WiFi
IND-2000254,26-10-2015,2015,Q4,Surat,Tier-2,Gujarat,Electronics,Tata Cliq,UPI,237.69,19847,18,3.5,TRUE,Mobile,WiFi
IND-2000255,24-04-2020,2020,Q2,Mumbai,Tier-1,Maharashtra,Toys & Games,Ajio,UPI,70.01,5846,28,2.6,FALSE,Tablet,4G
IND-2000256,20-10-2016,2016,Q4,Jaipur,Tier-2,Rajasthan,Fashion & Apparel,JioMart,Debit Card,74.01,6180,12,5,FALSE,Mobile,WiFi
IND-2000257,06-12-2022,2022,Q4,Delhi,Tier-1,Delhi,Sports & Outdoors,Nykaa,Credit Card,94.84,7919,5,5,FALSE,Desktop,WiFi
IND-2000258,16-01-2019,2019,Q1,Mumbai,Tier-1,Maharashtra,Toys & Games,Meesho,UPI,46.68,3898,12,2.6,FALSE,Mobile,5G
IND-2000259,25-06-2024,2024,Q2,Chennai,Tier-1,Tamil Nadu,Grocery & Food,Nykaa,UPI,109.07,9107,18,4.8,FALSE,Mobile,5G
IND-2000260,03-10-2018,2018,Q4,Chandigarh,Tier-2,Punjab,Automotive,Myntra,BNPL,422.35,35266,28,2.7,FALSE,Mobile,WiFi
IND-2000261,30-01-2023,2023,Q1,Delhi,Tier-1,Delhi,Automotive,Amazon India,BNPL,563.93,47088,12,4.3,TRUE,Desktop,WiFi
IND-2000262,31-05-2019,2019,Q2,Chennai,Tier-1,Tamil Nadu,Sports & Outdoors,Snapdeal,BNPL,59.39,4959,28,3,FALSE,Desktop,Broadband
IND-2000263,10-07-2017,2017,Q3,Kolkata,Tier-1,West Bengal,Automotive,Flipkart,UPI,459.31,38352,12,4.4,FALSE,Mobile,WiFi
IND-2000264,05-08-2019,2019,Q3,Hyderabad,Tier-1,Telangana,Electronics,Nykaa,Debit Card,278.24,23233,28,2.6,FALSE,Tablet,WiFi
IND-2000265,25-11-2019,2019,Q4,Kolkata,Tier-1,West Bengal,Electronics,Flipkart,Credit Card,359.15,29989,5,2.6,FALSE,Desktop,4G
IND-2000266,28-07-2018,2018,Q3,Chennai,Tier-1,Tamil Nadu,Home & Furniture,Amazon India,Debit Card,157.21,13127,28,4.7,FALSE,Mobile,4G
IND-2000267,07-03-2019,2019,Q1,Chennai,Tier-1,Tamil Nadu,Electronics,Snapdeal,Debit Card,344.19,28740,18,4.2,FALSE,Tablet,4G
IND-2000268,23-07-2018,2018,Q3,Chandigarh,Tier-2,Punjab,Sports & Outdoors,JioMart,UPI,94.83,7918,28,3.8,FALSE,Mobile,5G
IND-2000269,12-06-2019,2019,Q2,Bengaluru,Tier-1,Karnataka,Sports & Outdoors,Flipkart,Net Banking,55.28,4616,18,3.9,FALSE,Desktop,4G
IND-2000270,12-02-2016,2016,Q1,Delhi,Tier-1,Delhi,Electronics,Nykaa,Credit Card,165.07,13783,18,2.6,TRUE,Mobile,Broadband
IND-2000271,02-02-2020,2020,Q1,Ahmedabad,Tier-2,Gujarat,Sports & Outdoors,Meesho,Credit Card,87.85,7335,28,3.6,TRUE,Desktop,5G
IND-2000272,20-10-2019,2019,Q4,Jaipur,Tier-2,Rajasthan,Grocery & Food,Myntra,Debit Card,33.48,2796,28,3.6,FALSE,Mobile,4G
IND-2000273,26-04-2022,2022,Q2,Lucknow,Tier-2,Uttar Pradesh,Grocery & Food,JioMart,Debit Card,52.76,4405,18,3.7,TRUE,Desktop,WiFi
IND-2000274,01-06-2020,2020,Q2,Kolkata,Tier-1,West Bengal,Fashion & Apparel,Nykaa,Cash on Delivery,64.73,5405,5,4.4,FALSE,Mobile,3G
IND-2000275,09-04-2018,2018,Q2,Ahmedabad,Tier-2,Gujarat,Automotive,BigBasket,UPI,303.19,25316,5,3.8,FALSE,Desktop,5G
IND-2000276,29-10-2022,2022,Q4,Hyderabad,Tier-1,Telangana,Jewellery & Watches,Nykaa,UPI,506.21,42269,18,4.4,FALSE,Mobile,4G
IND-2000277,14-11-2024,2024,Q4,Jaipur,Tier-2,Rajasthan,Automotive,Tata Cliq,UPI,427.52,35698,18,4.4,FALSE,Mobile,5G
IND-2000278,04-08-2020,2020,Q3,Hyderabad,Tier-1,Telangana,Fashion & Apparel,Amazon India,BNPL,55.93,4670,18,2.9,FALSE,Mobile,4G
IND-2000279,07-04-2020,2020,Q2,Ahmedabad,Tier-2,Gujarat,Sports & Outdoors,Tata Cliq,Cash on Delivery,74.8,6246,12,3.9,FALSE,Mobile,5G
IND-2000280,17-02-2023,2023,Q1,Jaipur,Tier-2,Rajasthan,Electronics,Flipkart,UPI,303.01,25301,12,2.9,FALSE,Mobile,WiFi
IND-2000281,19-07-2015,2015,Q3,Pune,Tier-1,Maharashtra,Toys & Games,Nykaa,Wallet,22.97,1918,28,4.9,FALSE,Desktop,WiFi
IND-2000282,08-05-2018,2018,Q2,Delhi,Tier-1,Delhi,Fashion & Apparel,Meesho,Debit Card,69.6,5812,5,4.3,FALSE,Desktop,WiFi
IND-2000283,03-11-2019,2019,Q4,Mumbai,Tier-1,Maharashtra,Automotive,Nykaa,BNPL,401.23,33503,18,4.7,FALSE,Mobile,WiFi
IND-2000284,04-05-2016,2016,Q2,Chandigarh,Tier-2,Punjab,Health & Beauty,Amazon India,UPI,46.88,3914,18,3.9,FALSE,Desktop,4G
IND-2000285,10-07-2017,2017,Q3,Hyderabad,Tier-1,Telangana,Health & Beauty,Meesho,Cash on Delivery,66.46,5549,5,3.7,TRUE,Mobile,4G
IND-2000286,20-09-2016,2016,Q3,Ahmedabad,Tier-2,Gujarat,Health & Beauty,Myntra,UPI,30.1,2513,18,3.5,FALSE,Mobile,5G
IND-2000287,13-09-2024,2024,Q3,Jaipur,Tier-2,Rajasthan,Automotive,Ajio,UPI,521.21,43521,18,4.2,FALSE,Mobile,5G
IND-2000288,17-02-2019,2019,Q1,Jaipur,Tier-2,Rajasthan,Electronics,Snapdeal,UPI,174.79,14595,5,3.7,FALSE,Mobile,4G
IND-2000289,11-10-2018,2018,Q4,Lucknow,Tier-2,Uttar Pradesh,Books & Media,Myntra,Wallet,20.76,1733,18,3.9,FALSE,Desktop,4G
IND-2000290,29-04-2018,2018,Q2,Jaipur,Tier-2,Rajasthan,Toys & Games,Snapdeal,Credit Card,51.22,4277,18,2.5,FALSE,Mobile,WiFi
IND-2000291,16-09-2024,2024,Q3,Jaipur,Tier-2,Rajasthan,Sports & Outdoors,Snapdeal,UPI,91.54,7644,5,3.9,FALSE,Mobile,4G
IND-2000292,05-09-2022,2022,Q3,Jaipur,Tier-2,Rajasthan,Home & Furniture,Ajio,Wallet,271.72,22689,18,2.5,FALSE,Mobile,WiFi
IND-2000293,14-01-2015,2015,Q1,Delhi,Tier-1,Delhi,Electronics,BigBasket,Cash on Delivery,151.25,12629,5,3.5,TRUE,Mobile,4G
IND-2000294,02-06-2016,2016,Q2,Hyderabad,Tier-1,Telangana,Grocery & Food,Snapdeal,Debit Card,18.29,1527,12,4,FALSE,Desktop,4G
IND-2000295,08-10-2019,2019,Q4,Lucknow,Tier-2,Uttar Pradesh,Grocery & Food,Amazon India,Credit Card,55.76,4656,12,5,FALSE,Mobile,4G
IND-2000296,01-10-2015,2015,Q4,Pune,Tier-1,Maharashtra,Health & Beauty,Myntra,UPI,62.06,5182,18,3,FALSE,Mobile,4G
IND-2000297,10-06-2018,2018,Q2,Lucknow,Tier-2,Uttar Pradesh,Electronics,Myntra,UPI,110.87,9258,18,2.9,FALSE,Mobile,WiFi
IND-2000298,10-06-2019,2019,Q2,Hyderabad,Tier-1,Telangana,Grocery & Food,Tata Cliq,Net Banking,66.28,5534,12,2.7,FALSE,Mobile,4G
IND-2000299,21-09-2023,2023,Q3,Kolkata,Tier-1,West Bengal,Books & Media,BigBasket,Wallet,33.49,2796,18,3.9,FALSE,Mobile,4G
IND-2000300,02-06-2020,2020,Q2,Lucknow,Tier-2,Uttar Pradesh,Toys & Games,JioMart,Net Banking,23.12,1931,28,4,FALSE,Mobile,4G
IND-2000301,21-12-2020,2020,Q4,Jaipur,Tier-2,Rajasthan,Electronics,Amazon India,BNPL,566.83,47330,12,3.9,FALSE,Mobile,Broadband
IND-2000302,17-04-2022,2022,Q2,Delhi,Tier-1,Delhi,Grocery & Food,Tata Cliq,Wallet,39.74,3318,18,3.6,FALSE,Mobile,4G
IND-2000303,24-06-2015,2015,Q2,Jaipur,Tier-2,Rajasthan,Electronics,Ajio,Credit Card,193.48,16156,18,4.7,FALSE,Mobile,4G
IND-2000304,13-10-2018,2018,Q4,Chandigarh,Tier-2,Punjab,Books & Media,Flipkart,UPI,32.44,2709,18,4.7,FALSE,Mobile,WiFi
IND-2000305,24-02-2017,2017,Q1,Hyderabad,Tier-1,Telangana,Fashion & Apparel,Meesho,Credit Card,143,11940,28,3.1,FALSE,Mobile,WiFi
IND-2000306,08-06-2016,2016,Q2,Delhi,Tier-1,Delhi,Grocery & Food,Nykaa,UPI,22.4,1870,12,4.6,FALSE,Mobile,4G
IND-2000307,29-07-2021,2021,Q3,Surat,Tier-2,Gujarat,Fashion & Apparel,Tata Cliq,BNPL,87.37,7295,28,3.7,FALSE,Mobile,WiFi
IND-2000308,17-02-2017,2017,Q1,Chennai,Tier-1,Tamil Nadu,Sports & Outdoors,Myntra,Net Banking,56.9,4751,28,3.7,FALSE,Tablet,4G
IND-2000309,28-05-2020,2020,Q2,Mumbai,Tier-1,Maharashtra,Fashion & Apparel,BigBasket,UPI,92.89,7756,18,4.3,FALSE,Mobile,WiFi
IND-2000310,17-05-2024,2024,Q2,Kolkata,Tier-1,West Bengal,Toys & Games,Snapdeal,Debit Card,82.14,6859,28,2.7,FALSE,Mobile,4G
IND-2000311,26-01-2022,2022,Q1,Kolkata,Tier-1,West Bengal,Grocery & Food,Snapdeal,UPI,33.57,2803,18,4.4,FALSE,Mobile,WiFi
IND-2000312,04-07-2016,2016,Q3,Bengaluru,Tier-1,Karnataka,Electronics,Tata Cliq,Cash on Delivery,218.08,18210,12,3.8,FALSE,Mobile,WiFi
IND-2000313,08-01-2018,2018,Q1,Delhi,Tier-1,Delhi,Health & Beauty,Myntra,Credit Card,73.9,6171,18,4.8,FALSE,Mobile,4G
IND-2000314,17-07-2024,2024,Q3,Ahmedabad,Tier-2,Gujarat,Toys & Games,Snapdeal,Credit Card,108.59,9067,5,3.2,FALSE,Mobile,4G
IND-2000315,04-10-2015,2015,Q4,Chennai,Tier-1,Tamil Nadu,Grocery & Food,BigBasket,Debit Card,14.89,1243,18,3.2,FALSE,Mobile,WiFi
IND-2000316,20-12-2019,2019,Q4,Chandigarh,Tier-2,Punjab,Health & Beauty,Tata Cliq,UPI,124.53,10398,18,2.9,FALSE,Mobile,5G
IND-2000317,09-03-2019,2019,Q1,Mumbai,Tier-1,Maharashtra,Automotive,Ajio,UPI,439.59,36706,18,5,TRUE,Tablet,Broadband
IND-2000318,15-01-2021,2021,Q1,Pune,Tier-1,Maharashtra,Jewellery & Watches,Snapdeal,Debit Card,375.05,31317,12,3,FALSE,Mobile,WiFi
IND-2000319,06-09-2015,2015,Q3,Chandigarh,Tier-2,Punjab,Electronics,Nykaa,BNPL,110.07,9191,18,4.5,FALSE,Mobile,4G
IND-2000320,03-07-2015,2015,Q3,Mumbai,Tier-1,Maharashtra,Books & Media,Myntra,UPI,23.3,1946,28,5,FALSE,Mobile,5G
IND-2000321,31-12-2019,2019,Q4,Mumbai,Tier-1,Maharashtra,Health & Beauty,Nykaa,Debit Card,60.12,5020,28,4.1,FALSE,Desktop,Broadband
IND-2000322,18-07-2020,2020,Q3,Bengaluru,Tier-1,Karnataka,Automotive,Amazon India,Cash on Delivery,646.98,54023,28,3.9,FALSE,Mobile,4G
IND-2000323,02-12-2024,2024,Q4,Jaipur,Tier-2,Rajasthan,Toys & Games,Tata Cliq,Credit Card,68.24,5698,12,3.1,FALSE,Mobile,4G
IND-2000324,18-06-2017,2017,Q2,Jaipur,Tier-2,Rajasthan,Sports & Outdoors,BigBasket,Credit Card,83.45,6968,18,4.9,FALSE,Tablet,4G
